_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
68de4f5ac2c5004cd4a03542,,60.74,96.49,61.04,70.64,1994;0;0;0,custom,custom,-1,0,393.95,0,0,false,false,english_1k,,normal,false,false,false,,1759399770000
68dd3cfedcd5c426feee280b,,57.61,97.12,57.67,63.71,939;0;0;0,custom,custom,-1,0,195.6,0,0,false,false,english_1k,,normal,false,false,false,,1759329534000
68dd3c20dcd5c426feee1aa8,,58.85,97.32,58.92,63.5,870;0;0;0,custom,custom,-1,0,177.4,1,0,false,false,english_1k,,normal,false,false,false,,1759329312000
68dcfff1dcd5c426feeb77a6,,57.23,94.16,57.3,66.07,847;0;0;0,custom,custom,-1,0,177.61,0,0,false,false,english_1k,,normal,false,false,false,,1759313905000
68dcff21dcd5c426feeb70be,,62.5,96.5,62.57,70.33,961;0;0;0,custom,custom,-1,0,184.5,0,0,false,false,english_1k,,normal,false,false,false,,1759313697000
68dcd8b0dcd5c426feea26e9,,60.94,96.98,61,70.34,961;0;0;0,custom,custom,-1,0,189.25,0,0,false,false,english_1k,,normal,false,false,false,,1759303856000
68dccf4edcd5c426fee9d925,,61.3,97.05,61.37,67.24,885;0;0;0,custom,custom,-1,0,173.23,0,0,false,false,english_1k,,normal,false,false,false,,1759301454000
68dbe7dddcd5c426fee200b2,,57.62,95.8,57.68,63.49,885;0;0;0,custom,custom,-1,0,184.32,0,0,false,false,english_1k,,normal,false,false,false,,1759242205000
68dbe644dcd5c426fee1eb1a,,60.22,95,60.79,65.25,844;0;0;1,custom,custom,-1,0,168.18,0,0,false,false,english_1k,,normal,false,false,false,,1759241796000
68dbe585dcd5c426fee1e0be,,60.04,95.82,60.1,68.41,983;0;0;0,custom,custom,-1,0,196.47,0,0,false,false,english_1k,,normal,false,false,false,,1759241605000
68dbe444dcd5c426fee1cf87,,58.21,95.87,58.27,68.08,923;0;0;0,custom,custom,-1,0,190.28,0,0,false,false,english_1k,,normal,false,false,false,,1759241284000
68dbe37ddcd5c426fee1c4f2,,69.17,95.08,69.17,70.88,173;0;0;0,time,30,-1,0,30.01,0,0,false,false,english_1k,,normal,false,false,false,,1759241085000
68dbe2cbdcd5c426fee1bbb3,,55.66,95,55.72,66.38,923;0;0;0,custom,custom,-1,1,199.01,1,1.28,false,false,english_1k,,normal,false,false,false,,1759240907000
68dbe141dcd5c426fee1a6d7,,55.68,96.04,55.73,63.18,991;0;0;0,custom,custom,-1,0,213.58,1,0,false,false,english_1k,,normal,false,false,false,,1759240513000
68dbe052dcd5c426fee19a9b,,56.94,95.49,57,64.22,1013;0;0;0,custom,custom,-1,0,213.48,0,0,false,false,english_1k,,normal,false,false,false,,1759240274000
68d96b0bdcd5c426fec1f3f9,,61.22,96.8,61.47,67.75,2400;0;0;0,custom,custom,-1,0,470.45,0,0,false,false,english_1k,,normal,false,false,false,,1759079179000
68d83443dcd5c426feb978b2,,59.26,95.65,59.5,66.15,2970;0;0;0,custom,custom,-1,0,601.39,1,0,false,false,english_1k,,normal,false,false,false,,1758999619000
68d7ccc9dcd5c426feb5df5f,,56.59,96.04,56.66,57.92,870;0;0;0,custom,custom,-1,0,184.47,5,0,false,false,english_1k,,normal,false,false,false,,1758973129000
68d7b2cadcd5c426feb51a61,,39.07,95.2,41.2,54.73,2392;0;0;0,custom,custom,-1,0,734.63,12,0,false,false,english_1k,,normal,false,false,false,,1758966474000
68d7af94dcd5c426feb50271,,57.97,97.36,58.19,67.97,3520;0;0;1,custom,custom,-1,1,728.62,3,6.96,false,false,english_1k,,normal,false,false,false,,1758965652000
68d57866dcd5c426fea19eec,,61,97.26,61.07,69.84,852;0;0;0,custom,custom,-1,0,167.61,0,0,false,false,english_1k,,normal,false,false,false,,1758820454000
68d4f1cbdcd5c426fe9b3539,true,63.42,96.96,63.57,70,2819;0;0;0,custom,custom,-1,0,533.44,1,0,false,false,english_1k,,normal,false,false,false,,1758785995000
68d41c66dcd5c426fe93d5c2,true,71.96,96.77,71.96,75.58,180;0;0;0,time,30,-1,0,30.01,0,0,false,false,english_1k,,normal,false,false,false,,1758731366000
68d41b9bdcd5c426fe93c98b,,60.05,95.83,60.2,67.47,2812;0;0;0,custom,custom,-1,1,561.96,3,110.73,false,false,english_1k,,normal,false,false,false,,1758731163000
68d26af6dcd5c426fe825221,,58.16,97.34,58.2,62.72,1314;0;0;0,custom,custom,-1,0,271.12,2,0,false,false,english_1k,,normal,false,false,false,,1758620406000
68d269d1dcd5c426fe8246f6,,58.63,98.16,58.71,69.26,744;0;0;0,custom,custom,-1,0,152.27,1,0,false,false,english_1k,,normal,false,false,false,,1758620113000
68d26912dcd5c426fe823fc8,,57.6,98.63,57.6,63.36,72;0;0;0,time,15,-1,0,15,0,0,true,false,english_1k,,normal,false,false,false,,1758619922000
68d26901dcd5c426fe823f19,,63.17,97.53,63.17,69.91,79;0;0;0,time,15,-1,0,15.01,0,0,true,false,english_1k,,normal,false,false,false,,1758619905000
68d268ebdcd5c426fe823e47,,55.9,97.05,55.9,65.49,559;0;0;0,time,120,-1,0,120.01,1,0,true,false,english_1k,,normal,false,false,false,,1758619883000
68d26858dcd5c426fe823967,true,61.3,96.24,61.3,70.1,613;0;0;0,time,120,-1,0,120,0,0,true,false,english_1k,,normal,false,false,false,,1758619736000
68d267d6dcd5c426fe82343d,true,62.38,97.81,62.38,76.37,312;0;0;0,time,60,-1,0,60.02,0,0,false,false,english_1k,,normal,false,false,false,,1758619606000
68d01829dcd5c426fe6defc0,true,63.37,95.49,63.46,72.15,675;0;0;0,custom,custom,-1,0,127.83,0,0,false,false,english_1k,,normal,false,false,false,,1758468137000
68ce9aafdcd5c426fe631041,true,60.07,96.38,60.22,66.11,2730;0;0;0,custom,custom,-1,0,545.37,2,0,false,false,english_1k,,normal,false,false,false,,1758370479000
68cd9018dcd5c426fe5b6975,true,56.9,96.69,57.36,61.96,2459;0;1;0,custom,custom,-1,0,518.63,6,0,false,false,english_1k,,normal,false,false,false,,1758302232000
68cbad48dcd5c426fe4796d7,true,57.31,100,57.31,55.14,138;0;0;0,zen,zen,-1,0,28.9,0,0,false,false,english_1k,,normal,false,false,false,,1758178632000
68cbad08dcd5c426fe479483,true,67.39,97.15,67.39,71.09,337;0;0;0,time,60,-1,0,60.01,0,0,true,false,english_1k,,normal,false,false,false,,1758178568000
68cbac90dcd5c426fe479016,,62.82,96.78,62.91,67.88,660;0;0;0,custom,custom,-1,0,126.08,1,0,false,false,english,,normal,false,false,false,,1758178448000
68cbabecdcd5c426fe478a37,,61.58,95.66,61.67,68.07,700;0;0;0,custom,custom,-1,0,136.4,0,0,false,false,english,,normal,false,false,false,,1758178284000
68cbab4edcd5c426fe478472,true,64.43,97.17,64.53,68.51,686;0;0;0,custom,custom,-1,0,127.76,0,0,false,false,english,,normal,false,false,false,,1758178126000
68cbaa5bdcd5c426fe477c25,,59.37,96.12,59.45,66.42,739;0;0;0,custom,custom,-1,0,149.37,0,0,false,false,english,,normal,false,false,false,,1758177883000
68cae176dcd5c426fe408737,,59.26,95.71,59.33,66.48,881;0;0;0,custom,custom,-1,0,178.39,0,0,false,false,english,,normal,false,false,false,,1758126454000
68cada63dcd5c426fe401c68,,60.58,94.51,60.73,68.98,411;0;0;0,custom,custom,-1,0,81.41,0,0,false,false,english,,normal,false,false,false,,1758124643000
68ca6d14dcd5c426fe3aeb15,true,77.91,98.15,77.91,73.1,264;0;0;0,words,50,-1,0,40.66,0,0,true,false,english,,normal,false,false,false,,1758096660000
68c9a70bdcd5c426fe34ab23,,66.74,97.63,66.74,67.44,286;0;0;0,words,50,-1,0,51.42,0,0,true,false,english,,normal,false,false,false,,1758045963000
68c9a6d4dcd5c426fe34a813,,65.79,97.53,65.79,61.69,276;0;0;0,words,50,-1,0,50.34,0,0,true,false,english,,normal,false,false,false,,1758045908000
68c9a69edcd5c426fe34a532,,71.39,98.99,71.39,72.59,293;0;0;0,words,50,-1,0,49.25,0,0,true,false,english,,normal,false,false,false,,1758045854000
68c8539cdcd5c426fe276be7,,79.44,98.88,79.44,77.07,264;0;0;0,words,50,-1,0,39.88,0,0,false,false,english,,normal,false,false,false,,1757959068000
68c7c5f8dcd5c426fe207c88,,82.19,97.79,82.19,76.67,264;0;0;0,words,50,-1,0,38.54,0,0,false,false,english,,normal,false,false,false,,1757922808000
68c5b812dcd5c426fe122401,,78.03,97.32,78.03,66.43,254;0;0;0,words,50,-1,0,39.06,1,0,false,false,english,,normal,false,false,false,,1757788178000
68c5af34dcd5c426fe11db54,true,91.05,99.24,91.05,82.91,262;0;0;0,words,50,-1,0,34.53,0,0,false,false,english,,normal,false,false,false,,1757785908000
68c5af03dcd5c426fe11d99e,true,83.08,98.52,83.08,80.27,266;0;0;0,words,50,-1,0,38.42,0,0,false,false,english,,normal,false,false,false,,1757785859000
68c5aed5dcd5c426fe11d7ea,true,76.48,97.54,76.48,78.76,278;0;0;0,words,50,-1,0,43.62,0,0,true,false,english,,normal,false,false,false,,1757785813000
68c43863dcd5c426fe059c1f,true,77.69,98.11,77.69,75.15,259;0;0;0,words,50,-1,0,40,0,0,false,false,english,,normal,false,false,false,,1757689955000
68c2b64edcd5c426fef641f0,true,64.14,98.29,65.92,66.83,1228;0;0;0,custom,custom,-1,0,229.74,2,0,false,false,english,,normal,false,false,false,,1757591118000
68c1838edcd5c426feeb0539,true,71.62,98.03,71.62,70.75,546;0;0;0,words,100,-1,0,91.48,0,0,true,false,english,,normal,false,false,false,,1757512590000
68c0f3b7dcd5c426fee5c41f,,56.47,95.19,56.47,64.01,709;0;0;0,custom,custom,-1,0,150.66,0,0,false,false,english,,normal,false,false,false,,1757475767000
68c0f2abdcd5c426fee5bc1e,,67.7,97.69,67.7,69.79,677;0;0;0,time,120,-1,0,120.01,0,0,true,false,english,,normal,false,false,false,,1757475499000
68c0ef8bdcd5c426fee5a487,,63.49,95.95,63.49,61.59,635;0;0;0,time,120,-1,0,120.01,2,0,true,false,english,,normal,false,false,false,,1757474699000
68c04a43dcd5c426fedf972b,,67.63,97.67,67.63,62.93,126;0;0;0,words,25,-1,0,22.36,0,0,true,false,english,,normal,false,false,false,,1757432387000
68bef16edcd5c426fed259c3,,73.33,99.28,73.33,75.36,138;0;0;0,words,25,-1,0,22.58,0,0,true,false,english,,normal,false,false,false,,1757344110000
68bdcf61dcd5c426fec91664,,64.71,99.3,64.71,59.41,141;0;0;0,words,25,-1,0,26.15,0,0,true,false,english,,normal,false,false,false,,1757269857000
68bdcf43dcd5c426fec9157d,,73.36,97.96,73.36,74.57,144;0;0;0,words,25,-1,0,23.56,0,0,true,false,english,,normal,false,false,false,,1757269827000
68bdcf27dcd5c426fec914a6,,62.56,99.29,62.56,70.28,140;0;0;0,words,25,-1,0,26.86,0,0,true,false,english,,normal,false,false,false,,1757269799000
68bd736edcd5c426fec5e371,,68.98,98.5,68.98,63.68,131;0;0;0,words,25,-1,0,22.79,0,0,true,false,english,,normal,false,false,false,,1757246318000
68bd47f7dcd5c426fec494ce,,72.36,98.15,72.36,69.91,158;0;0;0,words,25,-1,0,26.2,0,0,true,false,english,,normal,false,false,false,,1757235191000
68bd47dbdcd5c426fec493fc,,73.53,98.5,73.53,67.12,130;0;0;0,words,25,-1,0,21.22,0,0,true,false,english,,normal,false,false,false,,1757235163000
68bd47b4dcd5c426fec492d4,,70.19,99.31,70.19,68.45,143;0;0;0,words,25,-1,0,24.45,0,0,true,false,english,,normal,false,false,false,,1757235124000
68bd4798dcd5c426fec4920b,true,82.37,100,82.37,79.67,134;0;0;0,words,25,-1,0,19.52,0,0,true,false,english,,normal,false,false,false,,1757235096000
68bd4776dcd5c426fec4912e,,72.71,97.42,72.71,73.2,150;0;0;0,words,25,-1,0,24.76,0,0,true,false,english,,normal,false,false,false,,1757235062000
68bd473bdcd5c426fec48f9d,,67.74,94.7,67.74,59.5,143;0;0;0,words,25,-1,0,25.33,0,0,true,false,english,,normal,false,false,false,,1757235003000
68bd4639dcd5c426fec4881d,,76.79,98.66,76.79,70.37,147;0;0;0,words,25,-1,0,22.97,0,0,true,false,english,,normal,false,false,false,,1757234745000
68bd4528dcd5c426fec480c9,,70.27,94.16,70.27,70.24,128;0;0;0,words,25,-1,0,21.86,0,0,true,false,english,,normal,false,false,false,,1757234472000
68bd4510dcd5c426fec48026,,72.76,97.86,72.76,69.4,136;0;0;0,words,25,-1,0,22.43,0,0,true,false,english,,normal,false,false,false,,1757234448000
68bd44f7dcd5c426fec47f75,,70.98,100,70.98,70.32,141;0;0;0,words,25,-1,0,23.84,0,0,true,false,english,,normal,false,false,false,,1757234423000
68bd44dcdcd5c426fec47eb6,,73.5,96.58,73.5,73.19,141;0;0;0,words,25,-1,0,23.02,0,0,true,false,english,,normal,false,false,false,,1757234396000
68bd44c3dcd5c426fec47e24,,65.95,93.55,65.95,59.08,144;0;0;0,words,25,-1,0,26.2,0,0,true,false,english,,normal,false,false,false,,1757234371000
68bd44a3dcd5c426fec47d59,,58.03,94.67,58.03,55.03,142;0;0;0,words,25,-1,0,29.36,0,0,true,false,english,,normal,false,false,false,,1757234339000
68bd4341dcd5c426fec47364,,61.9,95.92,61.9,56.95,140;0;0;0,words,25,-1,0,27.14,0,0,true,false,english,,normal,false,false,false,,1757233985000
68bd416cdcd5c426fec4661f,,72.02,96.45,72.02,66.9,136;0;0;0,words,25,-1,0,22.66,0,0,true,false,english,,normal,false,false,false,,1757233516000
68bd3ffcdcd5c426fec45ba6,,57.95,93.04,57.95,51.17,146;0;0;0,words,25,-1,0,30.23,1,0,true,false,english,,normal,false,false,false,,1757233148000
68bd3fdbdcd5c426fec45abc,,69.2,94.3,69.2,63.95,143;0;0;0,words,25,-1,0,24.8,0,0,true,false,english,,normal,false,false,false,,1757233115000
68bd3fbedcd5c426fec459cf,true,77.26,97.42,77.26,68.09,150;0;0;0,words,25,-1,0,23.3,0,0,true,false,english,,normal,false,false,false,,1757233086000
68bd3ea0dcd5c426fec451d0,,56.33,94.92,57.17,61.43,2010;0;0;0,custom,custom,-1,0,428.21,0,0,false,false,english,,normal,false,false,false,,1757232800000
68bd362cdcd5c426fec414cd,,53.34,95.73,54.3,61.91,5910;2;0;1,custom,custom,-1,0,1329.55,5,0,false,false,english,,normal,false,false,true,,1757230636000
68bd303ddcd5c426fec3ea28,,59.92,93.67,59.92,67.01,278;0;0;0,custom,custom,-1,0,55.68,0,0,false,false,english,,normal,false,false,false,,1757229117000
68bd3002dcd5c426fec3e873,true,63.18,96.54,63.18,70.67,278;0;0;0,custom,custom,-1,0,52.8,0,0,false,false,english,,normal,false,false,false,,1757229058000
68bd2fbcdcd5c426fec3e676,,45.98,94.4,47.57,41.85,374;1;0;0,custom,custom,-1,0,97.62,8,0,false,false,english,,normal,false,false,false,,1757228988000
68bd2f2ddcd5c426fec3e24a,true,61.34,96.35,61.34,63.94,312;0;0;0,custom,custom,-1,0,61.04,0,0,false,false,english,,normal,false,false,false,,1757228845000
68b912aeeff67c4fdc8b6bbf,true,75.14,96.43,75.14,64.38,133;0;0;0,words,25,-1,0,21.24,0,0,false,false,english,,normal,false,false,false,,1756959406000
68b82785eff67c4fdc827025,true,59.36,96.2,59.36,69.08,3630;0;0;0,custom,custom,-1,0,733.79,2,0,false,false,english,,normal,false,false,false,,1756899205000
68b8063ceff67c4fdc814988,true,69.86,97.25,69.86,71.46,3493;0;0;0,time,600,-1,0,600.01,0,0,true,false,english,,normal,false,false,false,,1756890684000
68b800ebeff67c4fdc811c8b,,48.39,89.73,51.59,47.96,121;0;1;0,time,30,-1,0,30.01,0,0,true,false,english,,normal,false,false,false,,1756889323000
68b800b7eff67c4fdc811acf,,66,96.63,66,73.86,660;0;0;0,time,120,-1,0,120.01,0,0,true,false,english,,normal,false,false,false,,1756889271000
68b6c573eff67c4fdc75baf3,true,66.28,96.49,66.28,68.39,3314;0;0;0,time,600,-1,0,600,0,0,true,false,english,,normal,false,false,false,,1756808563000
68b6c30beff67c4fdc75a6ff,,61.99,97.05,62.59,65.53,620;0;0;1,time,120,-1,0,120.01,0,0,true,false,english,,normal,false,false,false,,1756807947000
68b48436eff67c4fdc64ecba,,65.58,95.4,65.58,62.14,82;0;0;0,time,15,-1,0,15,0,0,true,false,english,,normal,false,false,false,,1756660790000
68b0925beff67c4fdc4758ab,,53.4,95.38,53.4,50.81,534;0;0;0,time,120,-1,0,120,5,0,true,false,english,,normal,false,false,false,,1756402267000
68ab4241895ff374fcdfe314,,67.5,97.98,67.5,69.66,675;0;0;0,time,120,-1,0,120.01,0,0,true,false,english,,normal,false,false,false,,1756054081000
68aa012b895ff374fcd7e9e9,,56.09,96.07,56.09,65.93,561;0;0;0,time,120,-1,0,120.01,0,0,true,false,english,,normal,false,false,false,,1755971883000
689b48384cec7cefb62d2da3,,67.49,97.42,67.49,65.7,675;0;0;0,time,120,-1,0,120.01,0,0,true,false,english,,normal,false,false,false,,1755007032000
689a04014cec7cefb623b687,,63.39,94.66,63.39,64.39,317;0;0;0,time,60,-1,0,60.01,0,0,true,false,english,,normal,false,false,false,,1754924033000
689a03c24cec7cefb623b3e8,,59.99,92.64,59.99,66.85,150;0;0;0,time,30,-1,0,30.01,0,0,true,false,english,,normal,false,false,false,,1754923970000
689a03a24cec7cefb623b287,,66.4,95.98,66.4,68.4,166;0;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1754923938000
689a03814cec7cefb623b117,,68.38,96.61,68.38,73.26,171;0;0;0,time,30,-1,0,30.01,0,0,true,false,english,,normal,false,false,false,,1754923905000
6898be884e4c3bc72a7aae1e,,65.19,94.93,65.19,65.49,652;0;0;0,time,120,-1,0,120.01,1,0,true,false,english,,normal,false,false,false,,1754840712000
6898a1d84e4c3bc72a7991d8,,67.8,97.84,67.8,66.21,678;0;0;0,time,120,-1,0,120.01,3,0,true,false,english,,normal,false,false,false,,1754833368000
6891c79020ac094ae835fb7f,,67.1,97.55,67.1,66.51,671;0;0;0,time,120,-1,0,120,0,0,true,false,english,,normal,false,false,false,,1754384272000
6891c71220ac094ae835f64b,,65.56,94.25,65.56,71.02,82;0;0;0,time,15,-1,0,15.01,0,0,true,false,english,,normal,false,false,false,,1754384146000
68908ac620ac094ae82a319c,,43.18,82.35,43.18,33,54;0;0;0,time,15,-1,0,15.01,2,0,false,false,english,,normal,false,false,false,,1754303174000
68908ab520ac094ae82a30f8,,66.39,95.45,66.39,77.67,83;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1754303157000
68908a9620ac094ae82a2fd0,,88.74,98.23,88.74,84.02,111;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1754303126000
688b7eb220ac094ae8ffe2a9,,82.34,100,82.34,84.17,103;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1753972402000
688b7ea020ac094ae8ffe1a6,,76.79,100,76.79,83.07,96;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1753972384000
688b7e8e20ac094ae8ffe0b4,,79.13,99,79.13,79.75,99;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1753972366000
688b7e7d20ac094ae8ffdfda,,71.2,97.83,71.2,67.47,89;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1753972349000
688b7e6c20ac094ae8ffdef5,,75.19,96.08,79.19,82.03,94;0;1;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1753972332000
688b7e5b20ac094ae8ffde1b,,81.6,100,81.6,83.71,102;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1753972315000
688b7e4a20ac094ae8ffdd41,,76.77,97.96,76.77,73.87,96;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1753972298000
688b7e3920ac094ae8ffdc6c,,75.2,97.06,80.8,77.73,94;2;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1753972281000
688b7e2820ac094ae8ffdb93,,79.99,100,79.99,88.17,100;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1753972264000
688b7e1620ac094ae8ffdaaa,,84,100,84,87.22,105;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1753972246000
688b7e0620ac094ae8ffd9d6,,71.97,100,71.97,80.76,90;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1753972230000
688b7df520ac094ae8ffd8e9,,75.18,97.92,75.18,76.62,94;0;0;0,time,15,-1,0,15,0,0,false,false,english,,normal,false,false,false,,1753972213000
688b7de220ac094ae8ffd7f5,,82.34,99.04,82.34,84.68,103;0;0;0,time,15,-1,0,15.01,0,0,false,false,english,,normal,false,false,false,,1753972194000
688b7a9b20ac094ae8ffad56,,72.72,96.84,72.72,75.09,91;0;0;0,time,15,-1,0,15.02,0,0,false,false,english,,normal,false,false,false,,1753971355000
68879debdebff78a43146a38,,59.95,91.57,59.95,57.34,75;0;0;0,time,15,-1,0,15.01,0,0,true,false,english,,normal,false,false,false,,1753718251000
68879dd3debff78a431468ea,,51.14,90.28,51.14,49.54,64;0;0;0,time,15,-1,0,15.02,0,0,true,false,english,,normal,false,false,false,,1753718227000
688522eedebff78a43ffeb7c,,41.6,89.61,61.59,58.63,52;4;1;1,time,15,-1,0,15,0,0,true,false,english,,normal,false,false,false,,1753555694000
688215a8debff78a43e501a8,,65.2,96.88,65.2,65.36,652;0;0;0,time,120,-1,0,120,0,0,true,false,english,,normal,false,false,false,,1753355688000
6882152cdebff78a43e4fcd9,,65.6,96.48,65.8,64.76,656;1;0;0,time,120,-1,0,120,0,0,true,false,english,,normal,false,false,false,,1753355564000
688214a1debff78a43e4f729,,65.99,96.93,65.99,68.96,660;0;0;0,time,120,-1,0,120.01,0,0,true,false,english,,normal,false,false,false,,1753355425000
68821426debff78a43e4f246,,63.8,97.12,63.8,70.31,638;0;0;0,time,120,-1,0,120,0,0,true,false,english,,normal,false,false,false,,1753355302000
688213a9debff78a43e4ed4f,,65.4,97.47,65.4,69.82,654;0;0;0,time,120,-1,0,120.01,0,0,true,false,english,,normal,false,false,false,,1753355177000
6882132bdebff78a43e4e84a,,69.6,98.31,69.6,70.86,348;0;0;0,time,60,-1,0,60,0,0,true,false,english,,normal,false,false,false,,1753355051000
688212e9debff78a43e4e5a9,,66.35,100,66.35,72.11,83;0;0;0,time,15,-1,0,15.01,0,0,true,false,english,,normal,false,false,false,,1753354985000
687f35a4debff78a43c9abf4,,59.2,100,59.2,77.23,74;0;0;0,time,15,-1,0,15,0,0,true,false,english,,normal,false,false,false,,1753167268000
687cfacb99ed0a785a8d4070,,53.54,97.1,53.54,55.29,67;0;0;0,time,15,-1,0,15.02,0,0,true,false,english,,normal,false,false,false,,1753021131000
687a78f299ed0a785a7a109e,,58.36,97.33,58.36,72.68,73;0;0;0,time,15,-1,0,15.01,0,0,true,false,english,,normal,false,false,false,,1752856818000
687a78b299ed0a785a7a0e1b,,42.78,93.1,42.78,56.39,107;0;0;0,time,30,-1,0,30.01,0,0,true,false,english,,normal,false,false,false,,1752856754000
6879341999ed0a785a6ed09f,,62.39,96.89,62.39,67.56,156;0;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1752773657000
686aa4c377185453669d6eb8,,70,98.87,70,72.9,175;0;0;0,time,30,-1,0,30,0,0,true,false,english,,normal,false,false,false,,1751819459000
686aa49e77185453669d6d7d,,67.98,98.27,67.98,72.15,170;0;0;0,time,30,-1,0,30.01,0,0,true,false,english,,normal,false,false,false,,1751819422000
686a8b3077185453669c7972,,55.16,92,55.16,67.35,69;0;0;0,time,15,-1,0,15.01,0,0,true,false,english,,normal,false,false,false,,1751812912000
686a8b1f77185453669c78d2,,55.19,95.83,55.19,62.59,69;0;0;0,time,15,-1,0,15,0,0,true,false,english,,normal,false,false,false,,1751812895000
686a8b0d77185453669c782f,,68.76,96.67,68.76,72.79,86;0;0;0,time,15,-1,0,15.01,0,0,true,false,english,,normal,false,false,false,,1751812877000
685bee370af9eada721efee8,,59.94,91.86,63.14,58.53,75;1;0;0,time,15,-1,0,15.02,0,0,true,false,english,,normal,false,false,false,,1750855223000
685bee240af9eada721efe1a,,63.15,92.39,72.74,70.92,79;4;0;0,time,15,-1,0,15.01,0,0,true,false,english,,normal,false,false,false,,1750855204000
685bee130af9eada721efd58,,70.4,98.88,70.4,69.56,88;0;0;0,time,15,-1,0,15,0,0,true,false,english,,normal,false,false,false,,1750855187000
685bee010af9eada721efca0,,70.39,96.7,70.39,70.85,88;0;0;0,time,15,-1,0,15,0,0,true,false,english,,normal,false,false,false,,1750855169000
685bedee0af9eada721efbc5,,73.59,96.84,73.59,66.06,92;0;0;0,time,15,-1,0,15,0,0,true,false,english,,normal,false,false,false,,1750855150000
685ad0050af9eada72154139,,64.79,98.78,64.79,66.04,81;0;0;0,time,15,-1,0,15,0,0,true,false,english,,normal,false,false,false,,1750781957000
685acfe40af9eada72153fb6,,65.58,96.59,69.58,83.69,82;2;0;0,time,15,-1,0,15.01,0,0,true,false,english,,normal,false,false,false,,1750781924000
685acfba0af9eada72153db3,,69.56,97.75,69.56,75.03,87;0;0;0,time,15,-1,0,15.01,0,0,true,false,english,,normal,false,false,false,,1750781882000
685acf5d0af9eada72153970,,68.79,98.85,68.79,78.01,86;0;0;0,time,15,-1,0,15,0,0,true,false,english,,normal,false,false,false,,1750781789000
685926a60af9eada7204a429,,44,91.67,44,61.29,55;0;0;0,time,15,-1,0,15,0,0,true,false,english,,normal,false,false,false,,1750673062000
685926940af9eada7204a37c,,63.17,96.34,63.17,65.39,79;0;0;0,time,15,-1,0,15.01,0,0,true,false,english,,normal,false,false,false,,1750673044000
685926820af9eada7204a2a5,,60.76,98.7,60.76,69.94,76;0;0;0,time,15,-1,0,15.01,0,0,true,false,english,,normal,false,false,false,,1750673026000
685926710af9eada7204a1e7,,69.56,98.86,69.56,58.8,87;0;0;0,time,15,-1,0,15.01,0,0,true,false,english,,normal,false,false,false,,1750673009000
685923590af9eada72048143,,83.94,100,83.94,79.13,105;0;0;0,time,15,-1,0,15.01,0,0,true,false,english,,normal,false,false,false,,1750672217000
6855a31c0af9eada72e99fa5,,72.78,96.81,72.78,69.47,91;0;0;0,time,15,-1,0,15,0,0,true,false,english,,normal,false,false,false,,1750442780000
68541ace0af9eada72db3ef2,,75.18,97.92,75.18,72.76,94;0;0;0,time,15,-1,0,15,0,0,true,false,english,,normal,false,false,false,,1750342350000
6853d9fc0af9eada72d8779b,,59.18,90.24,59.18,61.72,74;0;0;0,time,15,-1,0,15.01,0,0,true,false,english,,normal,false,false,false,,1750325756000
6853d9ea0af9eada72d876f4,,68.8,97.73,68.8,70.24,86;0;0;0,time,15,-1,0,15,0,0,true,false,english,,normal,false,false,false,,1750325738000
6853d9510af9eada72d8711d,,63.98,94.67,63.98,75.54,160;0;0;0,time,30,-1,0,30.01,0,0,true,false,english,,normal,false,false,false,,1750325584000
6852cf050af9eada72cf45c9,,54.79,96.5,54.79,55.16,137;0;0;0,time,30,-1,0,30,1,0,true,false,english,,normal,false,false,false,,1750257413000
684c4cb2cf421023cb9a8a40,,68.78,98.29,68.78,74.16,172;0;0;0,time,30,-1,0,30.01,0,0,true,false,english,,normal,false,false,false,,1749830834000
684b10a1cf421023cb903928,,53.18,93.71,53.18,48.27,133;0;0;0,time,30,-1,0,30.01,0,0,true,false,english,,normal,false,false,false,,1749749921000
684b1080cf421023cb9037a8,,66.78,98.82,66.78,69.78,167;0;0;0,time,30,-1,0,30.01,0,0,true,false,english,,normal,false,false,false,,1749749888000
